[ 0.0148354  0.9851646]
[ 0.64550108  0.35449892]
[ 0.14952951  0.85047049]
[ 0.07736866  0.92263134]
[ 0.14316613  0.85683387]
[ 0.24428705  0.75571295]
[ 0.08448037  0.91551963]
[ 0.07634258  0.92365742]
[ 0.53337998  0.46662002]
[ 0.10783622  0.89216378]
[ 0.62039943  0.37960057]
[ 0.04105626  0.95894374]
[ 0.81476708  0.18523292]
[ 0.28169696  0.71830304]
[ 0.15084201  0.84915799]
[ 0.08089503  0.91910497]
[ 0.18048783  0.81951217]
[ 0.08462996  0.91537004]
[ 0.33749459  0.66250541]
[ 0.06118382  0.93881618]
[ 0.11238683  0.88761317]
[ 0.03008191  0.96991809]
[ 0.37778565  0.62221435]
[ 0.02608353  0.97391647]
[ 0.42603886  0.57396114]
[ 0.33291999  0.66708001]
[ 0.22801438  0.77198562]
[ 0.31504594  0.68495406]
[ 0.03388745  0.96611255]
[ 0.29147035  0.70852965]
[ 0.19176215  0.80823785]
[ 0.4126964  0.5873036]
[ 0.29812048  0.70187952]
[ 0.09892786  0.90107214]
[ 0.13925739  0.86074261]
[ 0.29458973  0.70541027]
[ 0.53696577  0.46303423]
[ 0.41844915  0.58155085]
[ 0.62163037  0.37836963]
[ 0.45589788  0.54410212]
[ 0.35956808  0.64043192]
[ 0.01562408  0.98437592]
[ 0.21214514  0.78785486]
[ 0.13818253  0.86181747]
[ 0.0808837  0.9191163]
[ 0.46515224  0.53484776]
[ 0.57932371  0.42067629]
[ 0.34712362  0.65287638]
[  7.11752639e-04   9.99288247e-01]
[ 0.07144824  0.92855176]
[ 0.10872284  0.89127716]
[ 0.11594252  0.88405748]
[ 0.38794583  0.61205417]
[ 0.48411772  0.51588228]
[ 0.13571265  0.86428735]
[ 0.31234743  0.68765257]
[ 0.31632409  0.68367591]
[ 0.37432587  0.62567413]
[ 0.19318634  0.80681366]
[ 0.18124923  0.81875077]
[ 0.46357329  0.53642671]
[ 0.03610185  0.96389815]
[ 0.29040872  0.70959128]
[ 0.14522441  0.85477559]
[ 0.26821741  0.73178259]
[ 0.12500191  0.87499809]
[ 0.01682655  0.98317345]
[ 0.02323297  0.97676703]
[ 0.12591366  0.87408634]
[ 0.05874433  0.94125567]
[ 0.12437098  0.87562902]
[ 0.08320738  0.91679262]
[ 0.21214514  0.78785486]
[ 0.43314899  0.56685101]
[ 0.29326496  0.70673504]
[ 0.1707299  0.8292701]
[ 0.32762761  0.67237239]
[ 0.23205236  0.76794764]
[ 0.27413448  0.72586552]
[ 0.10261072  0.89738928]
[ 0.07057836  0.92942164]
[ 0.19542355  0.80457645]
[ 0.14702721  0.85297279]
[ 0.36379916  0.63620084]
[ 0.18629868  0.81370132]
[ 0.69609985  0.30390015]
[ 0.02385412  0.97614588]
[ 0.17489573  0.82510427]
[ 0.35774123  0.64225877]
[ 0.21214514  0.78785486]
[ 0.66125382  0.33874618]
[ 0.07061658  0.92938342]
[ 0.39186861  0.60813139]
[ 0.17710011  0.82289989]
[ 0.24504417  0.75495583]
[ 0.20290477  0.79709523]
[ 0.34753249  0.65246751]
[ 0.01861207  0.98138793]
[ 0.22091717  0.77908283]
[ 0.45639972  0.54360028]
[ 0.21070232  0.78929768]
[ 0.05147138  0.94852862]
[ 0.07985512  0.92014488]
[ 0.79940478  0.20059522]
[ 0.24367036  0.75632964]
[ 0.29927489  0.70072511]
[ 0.21214514  0.78785486]
[ 0.1405327  0.8594673]
[ 0.34201989  0.65798011]
[ 0.08183478  0.91816522]
[ 0.01988476  0.98011524]
[ 0.23198182  0.76801818]
[ 0.27262701  0.72737299]
[ 0.18931564  0.81068436]
[ 0.22855074  0.77144926]
[ 0.271771  0.728229]
[ 0.06774946  0.93225054]
[ 0.15289372  0.84710628]
[ 0.16558052  0.83441948]
[ 0.39729925  0.60270075]
[ 0.21214514  0.78785486]
[ 0.05710043  0.94289957]
[ 0.15401771  0.84598229]
[ 0.09221318  0.90778682]
[ 0.0977939  0.9022061]
[ 0.06532198  0.93467802]
[ 0.43132449  0.56867551]
[ 0.60458565  0.39541435]
[ 0.17976516  0.82023484]
[ 0.29458973  0.70541027]
[ 0.27588188  0.72411812]
[ 0.02039872  0.97960128]
[ 0.62767401  0.37232599]
[ 0.48039314  0.51960686]
[ 0.52326588  0.47673412]
[ 0.38948388  0.61051612]
[ 0.76388643  0.23611357]
[ 0.20441036  0.79558964]
[ 0.17452066  0.82547934]
[ 0.08862896  0.91137104]
[ 0.5495786  0.4504214]
[ 0.14060717  0.85939283]
[ 0.27380997  0.72619003]
[ 0.37432587  0.62567413]
[ 0.15904231  0.84095769]
[ 0.20934651  0.79065349]
[ 0.65453229  0.34546771]
[ 0.28869474  0.71130526]
[ 0.21907071  0.78092929]
[ 0.0434329  0.9565671]
[ 0.04038203  0.95961797]
[ 0.09151757  0.90848243]
[ 0.54716234  0.45283766]
[ 0.77442291  0.22557709]
[ 0.31430824  0.68569176]
[ 0.21214514  0.78785486]
[ 0.14589663  0.85410337]
[ 0.34559081  0.65440919]
[ 0.06621269  0.93378731]
[ 0.36154872  0.63845128]
[ 0.18610689  0.81389311]
[ 0.45206748  0.54793252]
[ 0.31234743  0.68765257]
[ 0.34478524  0.65521476]
[ 0.26443802  0.73556198]
[ 0.37466694  0.62533306]
[ 0.17719856  0.82280144]
[ 0.64724366  0.35275634]
[ 0.37378411  0.62621589]
[ 0.07629171  0.92370829]
[ 0.08183478  0.91816522]
[ 0.00643889  0.99356111]
[ 0.70565049  0.29434951]
[ 0.29285938  0.70714062]
[ 0.19746085  0.80253915]
[ 0.30492344  0.69507656]
[ 0.27749529  0.72250471]
[ 0.17597964  0.82402036]
[ 0.4887149  0.5112851]
[ 0.26858729  0.73141271]
[ 0.09823612  0.90176388]
[ 0.71098924  0.28901076]
[ 0.04052891  0.95947109]
[ 0.16558052  0.83441948]
[ 0.02343296  0.97656704]
[ 0.0160394  0.9839606]
[ 0.54498167  0.45501833]
[ 0.02827134  0.97172866]
[ 0.17450914  0.82549086]
[ 0.07281567  0.92718433]
[ 0.02980325  0.97019675]
[ 0.21214514  0.78785486]
[ 0.09058928  0.90941072]
[ 0.4091108  0.5908892]
[ 0.43280646  0.56719354]
[ 0.23930074  0.76069926]
[ 0.04298127  0.95701873]
[ 0.29458973  0.70541027]
[ 0.3876192  0.6123808]
[ 0.49028714  0.50971286]
[ 0.21214514  0.78785486]
[ 0.61818891  0.38181109]
[ 0.08303531  0.91696469]
[ 0.65553829  0.34446171]
[ 0.21859431  0.78140569]
[ 0.25052598  0.74947402]
[ 0.12699164  0.87300836]
[ 0.22801438  0.77198562]
[ 0.18055499  0.81944501]
[ 0.31234743  0.68765257]
[ 0.03213479  0.96786521]
[ 0.00958926  0.99041074]
[ 0.17857517  0.82142483]
[ 0.07215801  0.92784199]
[ 0.03117685  0.96882315]
[ 0.14117212  0.85882788]
[ 0.21202381  0.78797619]
[ 0.56843068  0.43156932]
[ 0.31234743  0.68765257]
[ 0.10372657  0.89627343]
[ 0.24848059  0.75151941]
[ 0.61818891  0.38181109]
[ 0.15552639  0.84447361]
[ 0.81850546  0.18149454]
[ 0.29450954  0.70549046]
[ 0.41845051  0.58154949]
[ 0.55681513  0.44318487]
[ 0.09113389  0.90886611]
[ 0.2409016  0.7590984]
[ 0.10519183  0.89480817]
[ 0.10554195  0.89445805]
[ 0.49541419  0.50458581]
[ 0.08094957  0.91905043]
[ 0.12188978  0.87811022]
[ 0.10449083  0.89550917]
[ 0.17081747  0.82918253]
[ 0.0062543  0.9937457]
[ 0.20470551  0.79529449]
[ 0.07131129  0.92868871]
[ 0.335038  0.664962]
[ 0.33279686  0.66720314]
[ 0.23763838  0.76236162]
[ 0.75171154  0.24828846]
[ 0.51295434  0.48704566]
[ 0.15094088  0.84905912]
[ 0.43112776  0.56887224]
[ 0.21062576  0.78937424]
[ 0.68895483  0.31104517]
[ 0.16994616  0.83005384]
[ 0.30835801  0.69164199]
[ 0.21214514  0.78785486]
[ 0.04428025  0.95571975]
[ 0.23250303  0.76749697]
[ 0.4142792  0.5857208]
[ 0.00215968  0.99784032]
[ 0.02286664  0.97713336]
[ 0.02663612  0.97336388]
[ 0.04989147  0.95010853]
[ 0.818063  0.181937]
[ 0.75146667  0.24853333]
[ 0.37178508  0.62821492]
[ 0.41452295  0.58547705]
[ 0.16558052  0.83441948]
[ 0.05329984  0.94670016]
[ 0.20887058  0.79112942]
[ 0.34388635  0.65611365]
[ 0.42274859  0.57725141]
[ 0.57932371  0.42067629]
[ 0.32034161  0.67965839]
[ 0.61411034  0.38588966]
[ 0.03870426  0.96129574]
[ 0.09302188  0.90697812]
[ 0.0445553  0.9554447]
[ 0.05591054  0.94408946]
[ 0.09775816  0.90224184]
[ 0.20212901  0.79787099]
[ 0.27895129  0.72104871]
[ 0.32383189  0.67616811]
[ 0.1935051  0.8064949]
[ 0.16906664  0.83093336]
[ 0.09252877  0.90747123]
[ 0.1464811  0.8535189]
[ 0.4144151  0.5855849]
[ 0.06380782  0.93619218]
[ 0.85136215  0.14863785]
[ 0.16436906  0.83563094]
[ 0.16431054  0.83568946]
[ 0.40594404  0.59405596]
[ 0.19012511  0.80987489]
[ 0.27636421  0.72363579]
[ 0.31504901  0.68495099]
[ 0.05937229  0.94062771]
[ 0.67773512  0.32226488]
[ 0.77268886  0.22731114]
[ 0.38154219  0.61845781]
[ 0.89353616  0.10646384]
[ 0.3214414  0.6785586]
[ 0.05643077  0.94356923]
[ 0.75322453  0.24677547]
[ 0.32652567  0.67347433]
[ 0.53051404  0.46948596]
[ 0.46527221  0.53472779]
[ 0.26359517  0.73640483]
[ 0.09886193  0.90113807]
[ 0.33053534  0.66946466]
[ 0.36027693  0.63972307]
[ 0.04260743  0.95739257]
[ 0.45376434  0.54623566]
[ 0.36790005  0.63209995]
[ 0.14070552  0.85929448]
[ 0.35311675  0.64688325]
[ 0.12639229  0.87360771]
[ 0.21970666  0.78029334]
[ 0.0385527  0.9614473]
[ 0.34075043  0.65924957]
[ 0.21214514  0.78785486]
[ 0.59753131  0.40246869]
[ 0.02768018  0.97231982]
[ 0.07424708  0.92575292]
[ 0.53984707  0.46015293]
[ 0.06400999  0.93599001]
[ 0.52979902  0.47020098]
[ 0.6503544  0.3496456]
[ 0.34192488  0.65807512]
[ 0.25157323  0.74842677]
[ 0.47751807  0.52248193]
[ 0.02208405  0.97791595]
[ 0.32762761  0.67237239]
[ 0.31504901  0.68495099]
[ 0.29450954  0.70549046]
[ 0.15858568  0.84141432]
[ 0.35002267  0.64997733]
[ 0.71664963  0.28335037]
[ 0.21214514  0.78785486]
[ 0.26877229  0.73122771]
[ 0.00193113  0.99806887]
[ 0.381764  0.618236]
[ 0.02402325  0.97597675]
[ 0.20352831  0.79647169]
[ 0.21214514  0.78785486]
[ 0.16008851  0.83991149]
[ 0.0462236  0.9537764]
[ 0.69626705  0.30373295]
[ 0.05701041  0.94298959]
[ 0.3270113  0.6729887]
[ 0.41688755  0.58311245]
[ 0.43419118  0.56580882]
[ 0.21214514  0.78785486]
[ 0.0343527  0.9656473]
[ 0.51042176  0.48957824]
[ 0.34108997  0.65891003]
[ 0.02778921  0.97221079]
[ 0.45548786  0.54451214]
[ 0.17741859  0.82258141]
[ 0.3720475  0.6279525]
[ 0.14235684  0.85764316]
[ 0.22673854  0.77326146]
[ 0.08484391  0.91515609]
[ 0.22886155  0.77113845]
[ 0.37432587  0.62567413]
[ 0.14216821  0.85783179]
[ 0.04638686  0.95361314]
[ 0.08007729  0.91992271]
[ 0.53071371  0.46928629]
[ 0.31234743  0.68765257]
[ 0.77818337  0.22181663]
[ 0.70685453  0.29314547]
[ 0.54776172  0.45223828]
[ 0.53810982  0.46189018]
[ 0.37432587  0.62567413]
[ 0.31536174  0.68463826]
[ 0.08634881  0.91365119]
[ 0.15153301  0.84846699]
[ 0.08752005  0.91247995]
[ 0.49229572  0.50770428]
[ 0.13749506  0.86250494]
[ 0.12688339  0.87311661]
[ 0.09275019  0.90724981]
[ 0.21466437  0.78533563]
[ 0.21327962  0.78672038]
[ 0.18688471  0.81311529]
[ 0.51094368  0.48905632]
[ 0.25104345  0.74895655]
[ 0.74867549  0.25132451]
[ 0.32404825  0.67595175]
[ 0.46142949  0.53857051]
[ 0.42799841  0.57200159]
[ 0.43579183  0.56420817]
[ 0.05093858  0.94906142]
[ 0.26236073  0.73763927]
[ 0.03009384  0.96990616]
[ 0.10662094  0.89337906]
[ 0.156202  0.843798]
[ 0.58040021  0.41959979]
[ 0.10652337  0.89347663]
[ 0.21327962  0.78672038]
[ 0.09268264  0.90731736]
[ 0.22042897  0.77957103]
[ 0.08655675  0.91344325]
[ 0.21308788  0.78691212]
[ 0.36199553  0.63800447]
[ 0.03825708  0.96174292]
[ 0.19012511  0.80987489]
[ 0.12610763  0.87389237]
[ 0.09280181  0.90719819]
[ 0.72523659  0.27476341]
[ 0.55030421  0.44969579]
[ 0.23045338  0.76954662]
[ 0.23386139  0.76613861]
[ 0.17024177  0.82975823]
[ 0.10518034  0.89481966]
[ 0.26145309  0.73854691]
[ 0.25604213  0.74395787]
[ 0.01774429  0.98225571]
[ 0.6363238  0.3636762]
[ 0.13386406  0.86613594]
[ 0.0788648  0.9211352]
[ 0.14026183  0.85973817]
[ 0.00864054  0.99135946]
[ 0.31234743  0.68765257]
[ 0.09660927  0.90339073]
[ 0.32518106  0.67481894]
[ 0.07863998  0.92136002]
[ 0.28104576  0.71895424]
[ 0.09897855  0.90102145]
[ 0.70685453  0.29314547]
[ 0.46478813  0.53521187]
[ 0.32762761  0.67237239]
[ 0.17115516  0.82884484]
[ 0.38979039  0.61020961]
[ 0.08629718  0.91370282]
[ 0.27631077  0.72368923]
[ 0.04934616  0.95065384]
[ 0.16558052  0.83441948]
[ 0.28070382  0.71929618]
[ 0.34708797  0.65291203]
[ 0.04478504  0.95521496]
[ 0.28356159  0.71643841]
[ 0.2074263  0.7925737]
[ 0.10993473  0.89006527]
[ 0.51446765  0.48553235]
[ 0.43642464  0.56357536]
[ 0.23423488  0.76576512]
[ 0.29860812  0.70139188]
[ 0.73765064  0.26234936]
[ 0.32173516  0.67826484]
[ 0.10581381  0.89418619]
[ 0.15430244  0.84569756]
[ 0.40779385  0.59220615]
[ 0.20823253  0.79176747]
[ 0.31234743  0.68765257]
[ 0.10575438  0.89424562]
[ 0.15265924  0.84734076]
[ 0.43276146  0.56723854]
[ 0.3671582  0.6328418]
[ 0.31504901  0.68495099]
[ 0.70685453  0.29314547]
[ 0.34371968  0.65628032]
[ 0.43111065  0.56888935]
[ 0.61338988  0.38661012]
[ 0.13506106  0.86493894]
[ 0.05205566  0.94794434]
[ 0.18867682  0.81132318]
[ 0.53166471  0.46833529]
[ 0.1753026  0.8246974]
[ 0.31400194  0.68599806]
[ 0.28382437  0.71617563]
[ 0.23763838  0.76236162]
[ 0.04946195  0.95053805]
[ 0.15516578  0.84483422]
[ 0.43626126  0.56373874]
[ 0.00249141  0.99750859]
[ 0.35273512  0.64726488]
[ 0.21214514  0.78785486]
[ 0.20008495  0.79991505]
[ 0.13502338  0.86497662]
[ 0.35271872  0.64728128]
[ 0.583521  0.416479]
[ 0.35029132  0.64970868]
[ 0.21214514  0.78785486]
[ 0.64232776  0.35767224]
[ 0.20888463  0.79111537]
[ 0.43426318  0.56573682]
[ 0.09783812  0.90216188]
[ 0.29199896  0.70800104]
[ 0.26440698  0.73559302]
[ 0.44772176  0.55227824]
[ 0.03208036  0.96791964]
[ 0.21214514  0.78785486]
[ 0.02323297  0.97676703]
[ 0.58760616  0.41239384]
[ 0.16055854  0.83944146]
[ 0.04528755  0.95471245]
[ 0.21970666  0.78029334]
[ 0.03577263  0.96422737]
[ 0.19589663  0.80410337]
[ 0.68755048  0.31244952]
[ 0.10994726  0.89005274]
[ 0.42424242  0.57575758]
[ 0.48676429  0.51323571]
[ 0.29458973  0.70541027]
[ 0.29458973  0.70541027]
[ 0.51790691  0.48209309]
[ 0.32678626  0.67321374]
[ 0.43644791  0.56355209]
[ 0.14405906  0.85594094]
[ 0.27243285  0.72756715]
[ 0.04284727  0.95715273]
[ 0.001307  0.998693]
[ 0.31234743  0.68765257]
[ 0.25336783  0.74663217]
[ 0.33440955  0.66559045]
[ 0.09398323  0.90601677]
[ 0.07858285  0.92141715]
[ 0.21214514  0.78785486]
[ 0.6545036  0.3454964]
[ 0.27793193  0.72206807]
[ 0.10906478  0.89093522]
[ 0.13244666  0.86755334]
[ 0.31234743  0.68765257]
[ 0.04732746  0.95267254]
[ 0.03974527  0.96025473]
[ 0.21214514  0.78785486]
[ 0.144853  0.855147]
[ 0.41364223  0.58635777]
[ 0.17133624  0.82866376]
[ 0.44424408  0.55575592]
[ 0.49652195  0.50347805]
[ 0.06818652  0.93181348]
[ 0.10020335  0.89979665]
[ 0.0160892  0.9839108]
[ 0.09551442  0.90448558]
[ 0.08101405  0.91898595]
[ 0.07873607  0.92126393]
[ 0.31234743  0.68765257]
[ 0.27102803  0.72897197]
[ 0.30685424  0.69314576]
[ 0.10405083  0.89594917]
[ 0.09103255  0.90896745]
[ 0.16558052  0.83441948]
[ 0.06918214  0.93081786]
[ 0.37212078  0.62787922]
[ 0.0479292  0.9520708]
[ 0.09282168  0.90717832]
[ 0.45026886  0.54973114]
[ 0.23505312  0.76494688]
[ 0.49000478  0.50999522]
[ 0.24603306  0.75396694]
[ 0.1092171  0.8907829]
[ 0.23028535  0.76971465]
[ 0.18755859  0.81244141]
[ 0.25671347  0.74328653]
[ 0.21214514  0.78785486]
[ 0.04369503  0.95630497]
[ 0.42094944  0.57905056]
[ 0.38769944  0.61230056]
[ 0.67926326  0.32073674]
[ 0.10205753  0.89794247]
[ 0.03579771  0.96420229]
[ 0.0365969  0.9634031]
[ 0.67029375  0.32970625]
[ 0.81766108  0.18233892]
[ 0.05585344  0.94414656]
[ 0.30167739  0.69832261]
[ 0.36891344  0.63108656]
[ 0.84439631  0.15560369]
[ 0.47540475  0.52459525]
[ 0.16558052  0.83441948]
[ 0.4679035  0.5320965]
[ 0.12743531  0.87256469]
[ 0.6816818  0.3183182]
[ 0.01294793  0.98705207]
[ 0.02344165  0.97655835]
[ 0.22075073  0.77924927]
[ 0.21214514  0.78785486]
[ 0.31215733  0.68784267]
[ 0.06711299  0.93288701]
[ 0.03146131  0.96853869]
[ 0.03682272  0.96317728]
[ 0.14134313  0.85865687]
[ 0.07334557  0.92665443]
[ 0.06890218  0.93109782]
[ 0.60802091  0.39197909]
[ 0.41837329  0.58162671]
[ 0.39989504  0.60010496]
[ 0.23291284  0.76708716]
[ 0.26440698  0.73559302]
[ 0.37933162  0.62066838]
[ 0.57098013  0.42901987]
[ 0.03930191  0.96069809]
[ 0.09219487  0.90780513]
[ 0.35825096  0.64174904]
[ 0.21214514  0.78785486]
[ 0.5534909  0.4465091]
[ 0.48253472  0.51746528]
[ 0.29807668  0.70192332]
[ 0.20398276  0.79601724]
[ 0.20707942  0.79292058]
[ 0.74953839  0.25046161]
[ 0.31234743  0.68765257]
[ 0.2928796  0.7071204]
[ 0.09372773  0.90627227]
[ 0.5175442  0.4824558]
[ 0.29425741  0.70574259]
[ 0.12130615  0.87869385]
[ 0.62789073  0.37210927]
[ 0.03823336  0.96176664]
[ 0.20837979  0.79162021]
[ 0.46329545  0.53670455]
[ 0.53078193  0.46921807]
[ 0.51923114  0.48076886]
[ 0.11526415  0.88473585]
[ 0.15947891  0.84052109]
[ 0.74631082  0.25368918]
[ 0.16558052  0.83441948]
[ 0.12551662  0.87448338]
[ 0.08134397  0.91865603]
[ 0.52878849  0.47121151]
[ 0.23469008  0.76530992]
[ 0.67286927  0.32713073]
[ 0.01464487  0.98535513]
[ 0.14652128  0.85347872]
[ 0.21214514  0.78785486]
[ 0.00566342  0.99433658]
[ 0.44950996  0.55049004]
[ 0.68878858  0.31121142]
[ 0.42860317  0.57139683]
[ 0.12171876  0.87828124]
[ 0.31632409  0.68367591]
[ 0.29458973  0.70541027]
[ 0.21327962  0.78672038]
[ 0.70685453  0.29314547]
[ 0.59858131  0.40141869]
[ 0.31972218  0.68027782]
[ 0.03318901  0.96681099]
[ 0.21214514  0.78785486]
[ 0.43207857  0.56792143]
[ 0.06065914  0.93934086]
[ 0.2153683  0.7846317]
[ 0.06657148  0.93342852]
[ 0.1581695  0.8418305]
[ 0.45206748  0.54793252]
[ 0.23205236  0.76794764]
[ 0.03989392  0.96010608]
[ 0.01693814  0.98306186]
[ 0.99704228  0.00295772]
[ 0.04786091  0.95213909]
[ 0.09678051  0.90321949]
[ 0.5372073  0.4627927]
[ 0.23417766  0.76582234]
[ 0.49607043  0.50392957]
[ 0.10341222  0.89658778]
[ 0.39704138  0.60295862]
[ 0.54112257  0.45887743]
[ 0.05965511  0.94034489]
[ 0.08183478  0.91816522]
[ 0.08655675  0.91344325]
[ 0.0450325  0.9549675]
[ 0.06609424  0.93390576]
[ 0.10939893  0.89060107]
[ 0.11249605  0.88750395]
[ 0.22075123  0.77924877]
[ 0.06266783  0.93733217]
[ 0.1364917  0.8635083]
[ 0.15488499  0.84511501]
[ 0.13592653  0.86407347]
[ 0.32762761  0.67237239]
[ 0.34967618  0.65032382]
[ 0.24590855  0.75409145]
[ 0.58731997  0.41268003]
[ 0.19012511  0.80987489]
[ 0.13030162  0.86969838]
[ 0.74056452  0.25943548]
[ 0.26186717  0.73813283]
[ 0.22855074  0.77144926]
[ 0.17380315  0.82619685]
[ 0.31234743  0.68765257]
[ 0.42220594  0.57779406]
[ 0.28162429  0.71837571]
[ 0.70685453  0.29314547]
[ 0.29745759  0.70254241]
[ 0.07030605  0.92969395]
[ 0.60917996  0.39082004]
[ 0.13403461  0.86596539]
[ 0.06671932  0.93328068]
[ 0.28426811  0.71573189]
[ 0.09252877  0.90747123]
[ 0.28803345  0.71196655]
[ 0.10702995  0.89297005]
[ 0.54277237  0.45722763]
[ 0.08654994  0.91345006]
[ 0.46012376  0.53987624]
[ 0.4734217  0.5265783]
[ 0.39253261  0.60746739]
[ 0.04122008  0.95877992]
[ 0.03611876  0.96388124]
[ 0.48555731  0.51444269]
[ 0.51628259  0.48371741]
[ 0.26734503  0.73265497]
[ 0.09281464  0.90718536]
[ 0.23744252  0.76255748]
[ 0.21648171  0.78351829]
[ 0.33508962  0.66491038]
[ 0.04827807  0.95172193]
[ 0.36703166  0.63296834]
[ 0.36823884  0.63176116]
[ 0.11296339  0.88703661]
[ 0.31440949  0.68559051]
[ 0.41505372  0.58494628]
[ 0.35928983  0.64071017]
[ 0.08730328  0.91269672]
[ 0.08676443  0.91323557]
[ 0.09252877  0.90747123]
[ 0.66752307  0.33247693]
[ 0.11740947  0.88259053]
[ 0.42698059  0.57301941]
[ 0.33907325  0.66092675]
[ 0.22267892  0.77732108]
[ 0.7549478  0.2450522]
[ 0.99704228  0.00295772]
[ 0.99704228  0.00295772]
[ 0.36714174  0.63285826]
[ 0.02264091  0.97735909]
[ 0.35403587  0.64596413]
[ 0.05517806  0.94482194]
[ 0.35956808  0.64043192]
[ 0.02624587  0.97375413]
[ 0.17893358  0.82106642]
[ 0.07286237  0.92713763]
[ 0.06526026  0.93473974]
[ 0.28118341  0.71881659]
[ 0.51811848  0.48188152]
[ 0.37432587  0.62567413]
[ 0.2884982  0.7115018]
[ 0.02846139  0.97153861]
[ 0.59596664  0.40403336]
[ 0.05253165  0.94746835]
[ 0.01988476  0.98011524]
[ 0.71549475  0.28450525]
[ 0.37875249  0.62124751]
[ 0.22887331  0.77112669]
[ 0.00257606  0.99742394]
[ 0.0351223  0.9648777]
[ 0.01339031  0.98660969]
[ 0.21214514  0.78785486]
[ 0.09886193  0.90113807]
[ 0.46995474  0.53004526]
[ 0.10459131  0.89540869]
[ 0.46550896  0.53449104]
[ 0.10697444  0.89302556]
[ 0.75906167  0.24093833]
[ 0.21214514  0.78785486]
[ 0.62255047  0.37744953]
[ 0.39712673  0.60287327]
[ 0.19151886  0.80848114]
[ 0.34524684  0.65475316]
[ 0.13829426  0.86170574]
[ 0.30137651  0.69862349]
[ 0.20485136  0.79514864]
[ 0.09886193  0.90113807]
[ 0.10244066  0.89755934]
[ 0.00249141  0.99750859]
[ 0.16419551  0.83580449]
[ 0.05250877  0.94749123]
[ 0.22801438  0.77198562]
[ 0.07784756  0.92215244]
[ 0.18485122  0.81514878]
[ 0.06225204  0.93774796]
[ 0.28318135  0.71681865]
[ 0.05868634  0.94131366]
[ 0.29619199  0.70380801]
[ 0.11779596  0.88220404]
[ 0.7100455  0.2899545]
[ 0.3135732  0.6864268]
[ 0.09217011  0.90782989]
[ 0.05908586  0.94091414]
[ 0.08183478  0.91816522]
[ 0.29458973  0.70541027]
[ 0.08183478  0.91816522]
[ 0.29458973  0.70541027]
[ 0.41389922  0.58610078]
[ 0.66071892  0.33928108]
[ 0.31016852  0.68983148]
[ 0.41347103  0.58652897]
[ 0.05043844  0.94956156]
[ 0.19185437  0.80814563]
[ 0.11830526  0.88169474]
[ 0.04066271  0.95933729]
[ 0.62996026  0.37003974]
[ 0.16531829  0.83468171]
[ 0.70685453  0.29314547]
[ 0.64232776  0.35767224]
[ 0.10209595  0.89790405]
[ 0.1827344  0.8172656]
[ 0.10655317  0.89344683]
[ 0.32861628  0.67138372]
[ 0.59667163  0.40332837]
[ 0.09259176  0.90740824]
[ 0.13772014  0.86227986]
[ 0.29718255  0.70281745]
[ 0.84508033  0.15491967]
[ 0.6367247  0.3632753]
[ 0.70685453  0.29314547]
[ 0.36480786  0.63519214]
[ 0.20819072  0.79180928]
[ 0.26986819  0.73013181]
[ 0.28180958  0.71819042]
[ 0.33275809  0.66724191]
[ 0.03520084  0.96479916]
[ 0.29077687  0.70922313]
[ 0.19823075  0.80176925]
[ 0.07118361  0.92881639]
[ 0.06646526  0.93353474]
[ 0.1113643  0.8886357]
[ 0.04736102  0.95263898]
[ 0.06174485  0.93825515]
[ 0.67284207  0.32715793]
[ 0.19012511  0.80987489]
[ 0.00215968  0.99784032]
[ 0.1628029  0.8371971]
[ 0.10822463  0.89177537]
[ 0.05231882  0.94768118]
[ 0.19556976  0.80443024]
[ 0.26187159  0.73812841]
[ 0.35484983  0.64515017]
[ 0.09116057  0.90883943]
[ 0.13223891  0.86776109]
[ 0.03457795  0.96542205]
[ 0.37432587  0.62567413]
[ 0.99462775  0.00537225]
[ 0.41112834  0.58887166]
[ 0.09886193  0.90113807]
[ 0.36910976  0.63089024]
[ 0.32762761  0.67237239]
[ 0.05073018  0.94926982]
[ 0.16382579  0.83617421]
[ 0.5495786  0.4504214]
[ 0.15635734  0.84364266]
[ 0.57124652  0.42875348]
[ 0.76286873  0.23713127]
[ 0.21214514  0.78785486]
[ 0.40593521  0.59406479]
[ 0.50146076  0.49853924]
[ 0.45743437  0.54256563]
[ 0.3130029  0.6869971]
[ 0.02053879  0.97946121]
[ 0.06774946  0.93225054]
[ 0.18384145  0.81615855]
[ 0.23912931  0.76087069]
[ 0.26953376  0.73046624]
[ 0.21214514  0.78785486]
[ 0.40334207  0.59665793]
[ 0.04488969  0.95511031]
[ 0.65187263  0.34812737]
[ 0.38923397  0.61076603]
[ 0.41246207  0.58753793]
[ 0.12517426  0.87482574]
[ 0.19252825  0.80747175]
[ 0.01873642  0.98126358]
[ 0.06774946  0.93225054]
[ 0.0980833  0.9019167]
[ 0.28947151  0.71052849]
[ 0.33562283  0.66437717]
[ 0.00683407  0.99316593]
[ 0.07725474  0.92274526]
[ 0.09567346  0.90432654]
[ 0.41335752  0.58664248]
[ 0.0123726  0.9876274]
[ 0.11690599  0.88309401]
[ 0.29458973  0.70541027]
